-2.2559287,-10.6884120,3.7282732
-2.4019388,-10.8247771,3.6228695
-2.5500217,-10.9527226,3.5174658
-2.7050208,-11.0732323,3.4234307
-2.8813932,-11.1927088,3.3743352
-3.0592176,-11.2965578,3.3252397
-3.2374164,-11.3863624,3.2761441
-3.4149120,-11.4637056,3.2270486
-3.5906269,-11.5301704,3.1779531
-3.7834853,-11.5933193,2.9946096
-3.9873997,-11.6478725,2.7039860
-4.1853596,-11.6850427,2.4133625
-4.3766791,-11.7017464,2.1227390
-4.5606724,-11.6949001,1.8321155
-4.7587503,-11.6561353,1.8606125
-4.9472468,-11.5864057,1.9282669
-5.1212324,-11.4913469,1.9959212
-5.2786468,-11.3762873,2.0635755
-5.4192185,-11.2446304,2.1674713
-5.5438489,-11.0976106,2.2793810
-5.6561121,-10.9341987,2.3912908
-5.7599042,-10.7530968,2.5032005
-5.8462248,-10.5798985,2.5262134
-5.9249546,-10.4013807,2.5262134
-5.9974164,-10.2136938,2.5262134
-6.0615991,-10.0192895,2.5262134
